batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Kumalala - Saxxz🐐🗿💀👎🏻,"fyp%E3%82%B7, foryou, foryoupage, xyzabc",diego.2gone,2500000,21200,273200,40600
1,1,original sound - 🚭Levi🚬,"@johnnieguilbertreal, johnnieguilbert, jakewebber, timmy, thetinas, americasfavouriteladies, jakeandjohnnie, johnnieguilbertedit, jakewebbeeedit, johnnieguilbert",._w3bb3r,1400000,17400,136300,19500
1,2,Left - Summer Version - iamB4,,jadelidamelio,344200,1576,35000,701
1,3,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184300,1555,8952,402
1,4,original sound - princeandtati,"@fashionnova, @novamen, couples, cute, couplegoals, tati, fyp, fyp, marrigehumor, love, maynardstv, funny, marrigevibes",maynardstv,48700,113,815,277
1,5,original sound - Jason Momoa,@tatemcrae,prideofgypsies,6500000,57300,276800,132600
1,6,original sound - IRONALDOX,"ishowspeed, date, ironaldox, girl",ironaldox,1100000,4109,73400,4124
1,7,original sound - alexbreakshisback,"school, funny, bestfriend, viralvideo, blowthisup, fyp, foryou, foryoupage, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",liam_donley,1500000,38900,119100,25500
2,0,original sound - Vez♱,"meme, edit, funny, viral, edit, vezify, growup, cringe",vezify,276000,1992,61700,3038
2,1,City girls unreleased jt verse - HOTGIRL❤️‍🔥,,asher.lara,58100,867,4288,113
2,2,original sound - Kriss&Esme,"getreadywithme, grwmroutine, grwmmakeup, grwmforschool, grounded",krissleos,433500,5086,39000,369
2,3,original sound - 🖤,"ddot, @sugarhillddot, ddosama, ddosamaandddot, oy, ddandddot, nottiosama%F0%9F%95%8A, sugarhillddotedits, sugarhillddotedit, sugarhillddot, ddotsugarhill, ddosamaedit, ddosamaedits, ddotedit",booyouslut1,22500,46,2628,136
2,4,original sound - $uicideboy$,,jaden.traub001,47100,206,3564,156
2,5,Just for Me - PinkPantheress,"cuteguy, cute, divorceddad, over40, separatedbuthappy, youthful, confidentlycute, datingover40",divorceddad83,823300,64500,85200,71000
2,6,son original - prof.star,"test, professor, correction, school",prof.star,4300000,73500,317100,157600
2,7,original sound - Tray2keezy,"fyp, viral, personality",2keezy,2400000,6486,227700,9360
2,8,Little Life - Cordelia,"fyp, funny, funny_man_dakota, trend",funny_man_dakota,1300000,2300,57000,8418
2,9,original sound - Meme Hub 😂🤣💀,"xyzbca, foryou, difficultchallenge%F0%9F%98%82, meme, viraltiktok, capcut, fyp%E3%82%B7%E3%82%9Aviral, blowup%3F",memehubofficialaccount,4300000,32800,623200,142400
2,10,Blow Your Mind (Mwahchallenge) - Dua Lipa,,piperrockelle,2600000,6074,99600,32600
2,11,original sound - It's Gone Viral,"truthordare, studentsbelike, schooldrama, schoolgossip",itsgoneviral,106000,683,7119,805
2,12,running through my mind - 🫵🏾,,theerealnettee,71400,581,7779,192
2,13,orijinal ses - caner,,nevaaadaa,85800,871,5336,241
2,14,original sound - Weird Ryan,"toilet, candy, food, eating, asmrfood",weirdryanstuff,15700,16600,3146,758
2,15,Eu Já Sofri por Amor Mas Não Sofro Mais - DJ Weriky,@67844746li,kris8an,56900,543,5473,623
